"analysis_id","predictor_label","mu_b1_mean","mu_b1_median","mu_b1_lo","mu_b1_hi","rr_median","rr_lo","rr_hi","p_negative"
"wisspar_kr","WISSPAR NCT00689351 PCV13/PCV7 GMC (South Korea)",-0.817303927364656,-0.806249713567739,-1.64154497034335,-0.0174808699058327,0.446529543693558,0.193680580267889,0.982671034074682,0.9765
"wisspar_kr_vdl_pcv13","WISSPAR NCT00689351 PCV13/PCV7 GMC (South Korea)",-0.964157649737798,-0.913690313739814,-1.97044689146828,-0.215486286518111,0.401041520861692,0.139394548059345,0.806149325296488,0.988583333333333
