"analysis_id","predictor_label","mu_b1_mean","mu_b1_median","mu_b1_lo","mu_b1_hi","rr_median","rr_lo","rr_hi","p_negative"
"wisspar_de","WISSPAR NCT00366340 PCV13/PCV7 GMC (Germany)",-0.726650849723145,-0.71736925360003,-1.33436041204873,-0.154518158829683,0.488034463547018,0.263326542091224,0.856827933008326,0.9885
"wisspar_de_vdl_pcv13","WISSPAR NCT00366340 PCV13/PCV7 GMC (Germany)",-0.889628080366246,-0.840372103729972,-1.73828238797359,-0.294855867013853,0.431549912216912,0.175822135625636,0.744638906760831,0.992416666666667
