"analysis_id","predictor_label","mu_b1_mean","mu_b1_median","mu_b1_lo","mu_b1_hi","rr_median","rr_lo","rr_hi","p_negative"
"wisspar_tw","WISSPAR NCT00688870 PCV13/PCV7 GMC (Taiwan)",-1.17334943718901,-1.14759577202733,-2.49573674874019,-0.0280640100327115,0.317398952220685,0.0824356946190983,0.972326126182113,0.977416666666667
"wisspar_tw_vdl_pcv13","WISSPAR NCT00688870 PCV13/PCV7 GMC (Taiwan)",-1.27376808752759,-1.20265399547208,-2.62940345947198,-0.291160959575332,0.300395903659402,0.0721214727901816,0.747395367894796,0.99075
