"analysis_id","predictor_label","outcome_label","level","b1_mean","b1_median","b1_lo","b1_hi","rr_median","rr_lo","rr_hi","p_negative"
"wisspar_kr","WISSPAR NCT00689351 PCV13/PCV7 GMC (South Korea)","Andrews 2019 PCV13 additional-serotype IPD (England & Wales, >=1 dose)","global",-0.817303927364656,-0.806249713567739,-1.64154497034335,-0.0174808699058327,0.446529543693558,0.193680580267889,0.982671034074682,0.9765
"wisspar_kr","WISSPAR NCT00689351 PCV13/PCV7 GMC (South Korea)","Andrews 2019 PCV13 additional-serotype IPD (England & Wales, >=1 dose)","1",-0.396415606503826,-0.396007759704399,-0.5019138098448,-0.2933035602985,0.673001473624629,0.605370985416903,0.745795712362569,1
"wisspar_kr","WISSPAR NCT00689351 PCV13/PCV7 GMC (South Korea)","Andrews 2019 PCV13 additional-serotype IPD (England & Wales, >=1 dose)","3",-0.186387963769089,-0.188406685781621,-0.315269039628508,-0.0506813305768629,0.82827778992719,0.729592558550972,0.950581543543806,0.996083333333333
"wisspar_kr","WISSPAR NCT00689351 PCV13/PCV7 GMC (South Korea)","Andrews 2019 PCV13 additional-serotype IPD (England & Wales, >=1 dose)","6A",-1.17917117309704,-1.16890088270948,-1.73905413643264,-0.673518572475808,0.3107082584765,0.175686497509386,0.509911257923495,1
"wisspar_kr","WISSPAR NCT00689351 PCV13/PCV7 GMC (South Korea)","Andrews 2019 PCV13 additional-serotype IPD (England & Wales, >=1 dose)","7F",-0.516577174438327,-0.515602500519253,-0.625443894549957,-0.414848454486326,0.597140708626361,0.535023881614857,0.660440359895107,1
"wisspar_kr","WISSPAR NCT00689351 PCV13/PCV7 GMC (South Korea)","Andrews 2019 PCV13 additional-serotype IPD (England & Wales, >=1 dose)","19A",-1.81116008980297,-1.78626195583758,-2.47058765777536,-1.28209592473069,0.167585442074481,0.0845351666539723,0.277455165467782,1
