"analysis_id","predictor_label","outcome_label","level","b1_mean","b1_median","b1_lo","b1_hi","rr_median","rr_lo","rr_hi","p_negative"
"wisspar_tw_vdl_pcv13","WISSPAR NCT00688870 PCV13/PCV7 GMC (Taiwan)","van der Linden 2016 PCV13 additional-serotype IPD (Germany, at least one dose)","global",-1.27376808752759,-1.20265399547208,-2.62940345947198,-0.291160959575332,0.300395903659402,0.0721214727901816,0.747395367894796,0.99075
"wisspar_tw_vdl_pcv13","WISSPAR NCT00688870 PCV13/PCV7 GMC (Taiwan)","van der Linden 2016 PCV13 additional-serotype IPD (Germany, at least one dose)","1",-0.53948197940456,-0.523857482521231,-0.924954353847936,-0.25118699948725,0.592231612949615,0.396549519621553,0.777876895376817,0.999916666666667
"wisspar_tw_vdl_pcv13","WISSPAR NCT00688870 PCV13/PCV7 GMC (Taiwan)","van der Linden 2016 PCV13 additional-serotype IPD (Germany, at least one dose)","3",-0.498371564372238,-0.498044506938177,-0.849185599717688,-0.15452088532474,0.607717886638167,0.427763160569467,0.856825596874387,0.99675
"wisspar_tw_vdl_pcv13","WISSPAR NCT00688870 PCV13/PCV7 GMC (Taiwan)","van der Linden 2016 PCV13 additional-serotype IPD (Germany, at least one dose)","6A",-2.31398049804783,-2.13098558134597,-4.73389397639546,-0.931008326820525,0.118720227730952,0.00879216780118858,0.394156071791809,1
"wisspar_tw_vdl_pcv13","WISSPAR NCT00688870 PCV13/PCV7 GMC (Taiwan)","van der Linden 2016 PCV13 additional-serotype IPD (Germany, at least one dose)","7F",-0.937608581568312,-0.898125165291849,-1.61807392856053,-0.500345737073733,0.407332625643955,0.198280233429082,0.606320995823593,1
"wisspar_tw_vdl_pcv13","WISSPAR NCT00688870 PCV13/PCV7 GMC (Taiwan)","van der Linden 2016 PCV13 additional-serotype IPD (Germany, at least one dose)","19A",-2.10384732258232,-2.01665990493775,-3.99216071678481,-0.690035551299296,0.133099287736332,0.0184597846306998,0.50155823770207,0.99975
