"analysis_id","predictor_label","mu_b1_mean","mu_b1_median","mu_b1_lo","mu_b1_hi","rr_median","rr_lo","rr_hi","p_negative"
"nckp_andrews","NCKP immunogenicity (US, Whitney/Kaiser)",-0.725796134179386,-0.722428757494407,-0.90780268942435,-0.568202545067222,0.485571487251247,0.403409667208631,0.566542859298849,1
"navajo_andrews","Navajo / American Indian immunogenicity",-0.776036209001178,-0.771134690467086,-0.954107927135949,-0.624521906900895,0.462487989753634,0.385155578186029,0.53551739449709,1
"south_africa_andrews","South Africa immunogenicity",-0.825498873384344,-0.822445067877257,-1.0635176776845,-0.60090947495312,0.43935608467191,0.345239231478036,0.54831273256154,0.999916666666667
"nckp_vdl_pcv7","NCKP immunogenicity (US, Whitney/Kaiser)",-0.547543707714954,-0.533846259283613,-0.87546143137723,-0.310243754912548,0.586345390598485,0.416669710834733,0.733268196713256,0.99925
"navajo_vdl_pcv7","Navajo / American Indian immunogenicity",-0.592817341726423,-0.578286113250003,-0.956031820926986,-0.333529006084535,0.560858791752108,0.38441529210481,0.716391118637245,0.999166666666667
"south_africa_vdl_pcv7","South Africa immunogenicity",-0.644764771688106,-0.622131523025478,-1.08004266917164,-0.356042837229053,0.536799017817502,0.339581035694308,0.700442614571859,0.999166666666667
